Raw_Channel_ID,Platform_ID,obs_std,obs_mean,obs_min,obs_max
23,14,0.062119215856558885,-0.00022881234431018098,-0.41909268,0.47572902
23,15,0.05301019621444499,0.0014990994538740948,-0.350389,0.39156067
23,16,0.05046482305973548,-0.0012623690448801631,-0.35189015,0.41263208
24,-1,0.05629817832557509,-0.0011535983524246073,-0.44527066,1.0995467
24,14,0.05982346401260559,-0.004190661963303076,-0.44527066,0.51397127
24,15,0.05308728552666641,0.0012205944939495295,-0.3945093,1.0995467
24,16,0.05066987937483793,0.0034506405080156435,-0.3653711,0.38389608
25,-1,0.05577545508179762,0.0006631969394137377,-0.99278796,0.53750217
25,14,0.06021785360778572,0.0022225314253001586,-0.67450505,0.53750217
25,15,0.051633919940863506,-0.000829543573435437,-0.99278796,0.5108202
25,16,0.049340210160091644,-0.0008997525705235764,-0.55203766,0.32546312
26,-1,0.05455172060307614,0.0006970651908912962,-0.6276804,0.47650766
26,14,0.05734995220430608,0.0012991450758166171,-0.38686976,0.47650766
26,15,0.05211831002280347,0.0014061990604566333,-0.6276804,0.35979897
26,16,0.05022503419390421,-0.003667991362457362,-0.33765188,0.3331192
27,-1,0.05463785516106688,2.7725567611897368e-05,-0.4889761,0.37899846
27,14,0.05829975099484399,4.670773788950273e-05,-0.4889761,0.37899846
27,15,0.05136745997753125,-0.0003221444038925016,-0.4038399,0.37244293
27,16,0.04924903152187081,0.0009793020341476472,-0.40843204,0.33169365
28,-1,0.05412503531329384,0.000520615850812093,-0.6537395,0.5192948
28,14,0.05772479660184095,-6.39800634337659e-05,-0.6537395,0.5192948
28,15,0.050864762758778374,0.0008256212450902778,-0.6340794,0.46081963
28,16,0.04895271859242637,0.0018516386055598207,-0.5266372,0.36741775
29,-1,0.05323330275954097,-0.0005420847090697627,-0.6835556,0.7398786
29,14,0.056069739890299036,-0.000284307457383957,-0.63065916,0.7398786
29,15,0.05071739997253867,-0.0018203811583674687,-0.6835556,0.6795276
29,16,0.049063259953557356,0.002217955976672146,-0.33469966,0.5843655
30,-1,0.05268664507093167,0.0004305211782272328,-0.7483244,0.4951867
30,14,0.05563085869364301,0.002247515040689564,-0.44440868,0.4951867
30,15,0.050144180134041254,-0.0010720510383476591,-0.7483244,0.44467148
30,16,0.04798381762649267,-0.002083669567404401,-0.35060766,0.42631716
31,-1,0.05179105242478689,0.00041054237241177857,-0.6042099,0.5955411
31,14,0.054305141792349125,0.0020272261618122013,-0.4733694,0.5955411
31,15,0.0496583890438443,-0.0007867759335017497,-0.6042099,0.56808573
31,16,0.04774666693922744,-0.002234988385272294,-0.4294472,0.47578403
32,-1,0.05031063394652676,0.0007722156055080443,-0.79842126,0.60976607
32,14,0.05281679260164394,0.0010774775378229234,-0.79842126,0.60976607
32,15,0.048046099000917164,0.00172496072845701,-0.69703746,0.59639174
32,16,0.04670410862212604,-0.003176735890430844,-0.3257097,0.5569593
