Raw_Channel_ID,Platform_ID,obs_std,obs_mean
87,14,7.638259297699789,216.7508562494609
87,15,7.609631865616113,216.8512074640012
87,16,7.56694824541699,216.70116158748002
104,-1,7.470118463793038,218.67629623030197
104,14,7.485022143012302,218.66828902833248
104,15,7.458636327817316,218.7281622741795
104,16,7.445379281795185,218.55498339316736
106,-1,7.8276406702962325,225.96181958261502
106,14,7.827171665425341,225.98079264508354
106,15,7.781040122036949,225.99847433319738
106,16,7.961834196087203,225.7823976743125
109,-1,7.646890479703366,215.79138536301636
109,14,7.685607198234471,215.7704194193942
109,15,7.642526488304995,215.84936051917222
109,16,7.509509523499673,215.7014850097762
111,-1,7.4601429791654565,219.70520302473733
111,14,7.466081407569862,219.7012514648927
111,15,7.44213627081482,219.7553186285631
111,16,7.488462835169181,219.5735865735657
113,-1,7.908964113646412,225.87223306969673
113,14,7.9068295305100325,225.8862131523485
113,15,7.862145917092457,225.920740135559
113,16,8.049535903843982,225.67712025108088
116,-1,7.686448485950832,215.28666941326773
116,14,7.7244833554766075,215.2676743084813
116,15,7.6834513020794635,215.3444874815548
116,16,7.547602298978031,215.18973261626874
119,-1,7.990387843639178,226.5240851005008
119,14,7.988941603660206,226.53175128199766
119,15,7.939914531516684,226.5833000659401
119,16,8.138521416541417,226.3216542538732
122,-1,7.769527848121822,214.83300143084742
122,14,7.81314090523951,214.80882094589958
122,15,7.766097129860208,214.89679619993765
122,16,7.610093781045913,214.7382985059943
125,-1,8.075167374779538,226.9218117677382
125,14,8.073941489993771,226.92711200339158
125,15,8.02208936747214,226.9895825246283
125,16,8.22936784451435,226.70334421196372
128,-1,7.74625027447432,214.9907825820514
128,14,7.788793895147038,214.9657786931796
128,15,7.742342327720888,215.05787913085814
128,16,7.592226756730147,214.8895499490575
131,-1,7.952543587990458,226.22214474548852
131,14,7.950999744641339,226.22631462687164
131,15,7.9026753136196906,226.29309714412057
131,16,8.098470967380626,225.9986665135917
133,-1,7.4382507114881085,220.04690415277065
133,14,7.443443185664738,220.03183925266788
133,15,7.418760003574452,220.12127186678202
133,16,7.472500250238374,219.88659187325294
135,-1,7.748896805898435,214.9785618321739
135,14,7.790954575464112,214.95381085160935
135,15,7.7455774668438515,215.04453134339434
135,16,7.595076612100289,214.879665151381
138,-1,8.111588382186833,227.39487771646546
138,14,8.111624612583228,227.40168637633337
138,15,8.057239789157286,227.46719528213163
138,16,8.264085813584925,227.15736816399718
141,-1,7.80581710677709,214.60647398592974
141,14,7.852059805141757,214.58421572854238
141,15,7.803361848213758,214.67025887853808
141,16,7.6331354301319,214.50448874684713
144,-1,8.060191156588465,226.95382337875432
144,14,8.059744065284622,226.96752988454628
144,15,8.007496694660412,227.01400250935208
144,16,8.21025045806167,226.72559678885128
146,-1,7.423434283795452,218.02202366485116
146,14,7.439210190224939,218.01099732707357
146,15,7.4131522987179785,218.08640795337274
146,16,7.391069238124511,217.87556376367863
148,-1,7.724277093513682,214.98308251316752
148,14,7.765566167169593,214.968658118887
148,15,7.7233596135935825,215.03621205205593
148,16,7.566649224618156,214.8824803519597
151,-1,7.872359682039427,225.48796575701633
151,14,7.869664711101843,225.49810631334444
151,15,7.827415277331509,225.54174621686371
151,16,8.009551282611222,225.29202582814483
154,-1,7.806028291262147,214.31838838341184
154,14,7.85334866660939,214.30482485825817
154,15,7.806705590822431,214.37074033688643
154,16,7.620082952674023,214.21678723569167
157,-1,7.892393875633006,226.20433852144834
157,14,7.892158042911494,226.22408306406024
157,15,7.844968164801328,226.24410440795404
157,16,8.02777869637783,226.01287859947368
159,-1,7.464026514044788,216.4104396525505
159,14,7.4915467436021705,216.40745842395606
159,15,7.461538916891947,216.45868668297425
159,16,7.364182434477678,216.2806002793832
161,-1,7.69591839706524,214.7091329577858
161,14,7.738255569663876,214.70115960937682
161,15,7.697153497133314,214.75829189024446
161,16,7.5276800140762,214.59561279824783
163,-1,7.698867054746856,225.2672977944934
163,14,7.699274574169289,225.2934191562494
163,15,7.656351176251079,225.2945247105456
163,16,7.818068246327807,225.08827459682033
167,-1,7.718018838785841,214.15798893418102
167,14,7.763211710057439,214.15741223560684
167,15,7.720933941701662,214.2064877498692
167,16,7.533168143977793,214.0182671398676
170,-1,7.546657926708745,223.77545629991488
170,14,7.5461322820150825,223.79833952257727
170,15,7.512742311399138,223.80006419984113
170,16,7.645109368356236,223.6164130602323
173,-1,7.552237663206375,214.1789944669328
173,14,7.591783086782173,214.1925938020429
173,15,7.557935743250408,214.21820238320956
173,16,7.380624199965868,214.0125406215213
176,-1,7.564065178026076,224.83719212332218
176,14,7.566693114928036,224.86707767713
176,15,7.525817301959962,224.8608799430772
176,16,7.662517511203877,224.65420773887905
180,-1,7.252942147716254,215.3265210200013
180,14,7.283814565233424,215.34775487150597
180,15,7.259103868481533,215.36094635815928
180,16,7.113257685897501,215.14502379139554
185,-1,6.8869581018557975,215.74855491132158
185,14,6.906874636845168,215.7818819327798
185,15,6.893310747644031,215.77820638098365
185,16,6.787983743229243,215.53503027424588
187,-1,7.062935066210278,215.25181028462808
187,14,7.087792760005573,215.28216474212186
187,15,7.07010013109274,215.27815728777406
187,16,6.943214365135618,215.05926122474042
193,-1,6.53596841076748,215.57741454642513
193,14,6.547352499276671,215.63103640641575
193,15,6.544946438746775,215.5936921415412
193,16,6.460164671712149,215.32583235119435
199,-1,5.800751854744839,216.8961097964946
199,14,5.793573309769425,216.9724593866467
199,15,5.808696761376613,216.8991096338648
199,16,5.795143699812542,216.5969352590282
205,-1,5.2700606364895375,218.76010916310278
205,14,5.250813415499617,218.8505357450125
205,15,5.272625140182401,218.75399623654695
205,16,5.32232170623981,218.43405802877663
207,-1,6.288345263437963,217.06348538934702
207,14,6.294573370528691,217.1165019236446
207,15,6.293036118285355,217.07757839806638
207,16,6.245178491230654,216.82059800567745
210,-1,5.731451283090575,219.13252439930653
210,14,5.726789576413561,219.2017527024309
210,15,5.730222454320901,219.13033470505874
210,16,5.745404332176095,218.87562115568838
212,-1,5.028236697209228,220.00352679133002
212,14,5.00567800627236,220.10186181852578
212,15,5.02714807626114,219.98761010324364
212,16,5.102096536959653,219.6760831660727
214,-1,6.236040619863338,218.1030528103395
214,14,6.240742367899467,218.15758451666318
214,15,6.235890313948984,218.10497702079036
214,16,6.214004894970708,217.89001029820267
217,-1,4.9927452542318544,221.16464182092992
217,14,4.974166818565571,221.25652074426412
217,15,4.987014339327083,221.14875199590915
217,16,5.06700321527197,220.86167545453176
219,-1,4.920934776073383,220.96992925332594
219,14,4.896871518072765,221.07311635336245
219,15,4.916166366697869,220.9478960098413
219,16,5.0101825091003835,220.64192873097093
222,-1,5.961704357965497,218.49242315960194
222,14,5.962238086522809,218.54662712593242
222,15,5.964325572159455,218.5041659201264
222,16,5.946159169413703,218.25189656594722
224,-1,4.778606753772839,222.6182877919982
224,14,4.757612773384559,222.72436240249357
224,15,4.768753718603335,222.58948269320317
224,16,4.870803982708677,222.2991201200239
226,-1,4.88119513675867,222.05944378173623
226,14,4.8567976506723625,222.1656664843828
226,15,4.87196256335097,222.03986092158735
226,16,4.982866176273519,221.71272709766347
230,-1,4.664961338696116,222.94336360464408
230,14,4.646192798192134,223.0501747836415
230,15,4.654830750517009,222.91899341827536
230,16,4.748211026947446,222.60841712453356
232,-1,4.8350244025225,223.74000897751085
232,14,4.815150911422786,223.8523450423326
232,15,4.820446612837068,223.7162947829025
232,16,4.933666047443132,223.38212899475104
236,-1,4.859761377552439,225.9191299803178
236,14,4.842740474441567,226.0295641248934
236,15,4.841599800068688,225.88598215071707
236,16,4.960546555720021,225.59608829420836
239,-1,5.467313246912352,227.8967950024798
239,14,5.451835008694295,228.0154773106447
239,15,5.4458889515755455,227.86808965445513
239,16,5.57023557425349,227.52938192233472
243,-1,5.240257239687782,228.65808899000416
243,14,5.22646382384671,228.7584816653345
243,15,5.222186498375415,228.63459306713528
243,16,5.331479379629498,228.3449971270908
246,-1,5.880139203896406,230.60246717315405
246,14,5.869396606351132,230.72025063610533
246,15,5.856217232148349,230.56504060616504
246,16,5.975468937959747,230.26399253938123
249,-1,5.74782862396384,230.85625401632393
249,14,5.742160061573653,230.97752671931502
249,15,5.724773031686518,230.8180735421985
249,16,5.8203843223439,230.50671407095544
252,-1,6.273771895326091,233.2878545221113
252,14,6.272362232578364,233.41427312285842
252,15,6.245326911623123,233.23585231425395
252,16,6.3476596682873385,232.9591866945953
254,-1,5.136005280497208,227.67468038407844
254,14,5.120598649244679,227.77475306402775
254,15,5.112426967408727,227.6549382846771
254,16,5.248160781504058,227.3518213407548
260,-1,5.726940641008719,231.23836402055048
260,14,5.718888335051473,231.3448463080937
260,15,5.70022601100582,231.21643324195225
260,16,5.820736843838926,230.8975303864223
262,-1,6.393923886569731,234.0608486343007
262,14,6.3958963857630575,234.18622153489193
262,15,6.364043919171431,234.01611848517447
262,16,6.458827250200367,233.71487893493682
265,-1,7.378273750338902,238.30549465200343
265,14,7.392674886207412,238.45090390230934
265,15,7.342690670824257,238.23883084156176
265,16,7.412221994822641,237.9474978616577
267,-1,5.970650279599814,232.74623868551862
267,14,5.968881263915609,232.8660409306501
267,15,5.937687144334024,232.69422886908845
267,16,6.059952029484149,232.4427585057461
269,-1,6.072017788435322,232.69632348167733
269,14,6.072017788435295,232.69632348167733
275,-1,6.052555500232738,233.88854924028468
275,14,6.041958871290569,233.9789303864483
275,15,6.030892205748039,233.8760285344375
275,16,6.144998628740027,233.58142110606303
282,-1,6.2495952313646965,232.85263983393475
282,14,6.242416084903742,232.96962075010026
282,15,6.217785151752775,232.81560791510654
282,16,6.355287814727145,232.5160628924962
294,-1,5.494039295767262,231.68938071415954
294,14,5.494057870049777,231.80042014753633
294,15,5.464084156480761,231.65182547783928
294,16,5.567365996122895,231.37693358058252
296,-1,4.829539784513678,226.99509365083532
296,14,4.8213307835236,227.10483239075413
296,15,4.807015251600032,226.9597757584889
296,16,4.910484129516022,226.68104689412962
299,-1,5.448866379042412,219.94589289829761
299,14,5.448212848647708,220.00687918187617
299,15,5.447110386315124,219.9585615736143
299,16,5.448506698638163,219.6768603094058
303,-1,7.750554377252405,225.81008058875298
303,14,7.7462404816965975,225.83657203315397
303,15,7.709112544692212,225.84480714311061
303,16,7.8837132766385025,225.60770463909384
306,-1,5.614883443542906,229.38874751003064
306,14,5.612786171679389,229.5368667776371
306,15,5.583975713417016,229.33463088641128
306,16,5.689750355743291,228.98372806719698
323,-1,7.5100961266193424,238.44182641661223
323,14,7.511412641374718,238.56762864868503
323,15,7.4706584880549,238.38920058960383
323,16,7.6079905781592725,238.11732776351005
327,-1,11.970767887574866,256.096874642667
327,14,11.995565188393346,256.1931710632066
327,15,11.929783684600043,256.0704806865801
327,16,11.99100990826014,255.80784303909473
329,-1,6.828871508535757,235.64816212750588
329,14,6.823601413641264,235.76569057504003
329,15,6.796979202003627,235.6117052546416
329,16,6.928670985973985,235.3078199680253
335,-1,6.618308722179919,234.7690499213081
335,14,6.610746561789071,234.8758506409663
335,15,6.5889520441805285,234.74721015987876
335,16,6.719753990161554,234.4267387962481
345,-1,10.15041058737343,251.8145274858527
345,14,10.16008759540388,251.87994192274056
345,15,10.119130577788827,251.79821843395695
345,16,10.20201294579696,251.61344581942174
347,-1,7.02157731140916,237.0483588959896
347,14,7.013258743082633,237.14238549358302
347,15,6.995906813137304,237.03850401127193
347,16,7.117410282343044,236.71956462776447
350,-1,11.58840162871626,254.62142256963074
350,14,11.616685398916749,254.73921169641244
350,15,11.545236788631783,254.57520474458045
350,16,11.599991671605705,254.30865101736663
354,-1,6.7964002801322625,235.4253909848031
354,14,6.791804254104565,235.5491452019627
354,15,6.763637137284354,235.38408759537108
354,16,6.895140785193838,235.0755507205936
356,-1,11.507586718151394,254.3002904734637
356,14,11.535542797388775,254.4165010403384
356,15,11.464133996783593,254.25189033531038
356,16,11.521577462179808,253.9999087881439
360,-1,6.77672566817323,235.38185441564718
360,14,6.769577522822322,235.49307639638096
360,15,6.746485201493061,235.35166852303226
360,16,6.879477689038735,235.047149085477
366,-1,6.908380071815146,235.95007347085465
366,14,6.902349377773114,236.0554013851113
366,15,6.87874093832045,235.92631923553213
366,16,7.006052154748827,235.61896623400625
371,-1,9.516379557069625,246.65488108848788
371,14,9.523490386968227,246.74324624407714
371,15,9.485993846557921,246.63910887809115
371,16,9.571917218671853,246.3649352185187
373,-1,8.894879473914333,244.63032202360267
373,14,8.909259864454283,244.75815476708672
373,15,8.855351184172754,244.57972387733676
373,16,8.94506425316418,244.29216697983114
375,-1,12.27350491321289,257.99445036350943
375,14,12.308225326917551,258.1014793103917
375,15,12.225681954163868,257.9599650719904
375,16,12.275188056806059,257.68827401255896
377,-1,9.939829683218493,248.68326854414727
377,14,9.95098238557818,248.7721507577566
377,15,9.907150088497454,248.66660181344898
377,16,9.986981037528164,248.39397354726245
379,-1,8.503895671238197,243.7093437460912
379,14,8.516419018717109,243.83098255704354
379,15,8.46516328651614,243.66238986056536
379,16,8.559218626227599,243.384083706702
381,-1,11.540785170230743,256.7985204481981
381,14,11.570559849088905,256.8933898559721
381,15,11.496483626254067,256.7717612867613
381,16,11.551738035507407,256.5159851530432
383,-1,8.063462630428717,244.58393101467829
383,14,8.069503904357187,244.65757576855154
383,15,8.036488739142774,244.57319197900864
383,16,8.113980877679472,244.3352464876607
386,-1,6.056839764813776,236.16099910546123
386,14,6.0751048422731735,236.28772711901934
386,15,6.025361336707141,236.11328028982072
386,16,6.063861619114356,235.81862053365026
389,-1,9.10388002663358,246.87457208355843
389,14,9.11858023400268,246.97370253653116
389,15,9.068033695258684,246.8487166315192
389,16,9.145364757228005,246.5731854566144
398,-1,11.353089958256309,256.66458549740116
398,14,11.365006758784029,256.71982371111517
398,15,11.313166310790434,256.6522470217014
398,16,11.422283369207516,256.4905906720129
401,-1,10.330896533053043,253.38017926908918
401,14,10.335075775778028,253.4166369006013
401,15,10.301263392878102,253.39208476396655
401,16,10.39963425278723,253.20667487509613
404,-1,13.63778447444461,261.7360465824113
404,14,13.657818962931827,261.7966134650399
404,15,13.594106668067507,261.72798288950935
404,16,13.686956270976031,261.52927540757753
407,-1,12.935376589053641,259.5612783877454
407,14,12.951318904902077,259.60818968739346
407,15,12.898895644469256,259.5750919068645
407,16,12.979031143727637,259.34243016468224
410,-1,13.924543322990335,262.71473785611414
410,14,13.943801799840758,262.76918836815963
410,15,13.880645296739726,262.7108038594756
410,16,13.977611883960067,262.5191462161045
414,-1,9.698625013440502,249.6312714744092
414,14,9.704615939732308,249.6886547277935
414,15,9.667778376110249,249.62804768349324
414,16,9.762842270571943,249.42244694408222
416,-1,13.580244135615462,262.44255683934585
416,14,13.594829403849909,262.48083780661335
416,15,13.538058838059145,262.4476133110677
416,16,13.646670888301138,262.28215870175234
426,-1,11.126427121785305,254.3804781826789
426,14,11.14363559391911,254.44406488937602
426,15,11.089175013737325,254.3767405751045
426,16,11.166585648638677,254.149562256647
428,-1,14.53588401180475,265.13996300574706
428,14,14.553356605289801,265.17236151218736
428,15,14.492108044681666,265.15412544570063
428,16,14.596074858798858,264.97529335869234
432,-1,11.405138523224721,255.9063139726011
432,14,11.432646738364928,255.9998031617535
432,15,11.359629812364503,255.87994425158848
432,16,11.428316189927665,255.62788878984793
434,-1,14.847994247457473,266.03754936053457
434,14,14.867051825011933,266.0750597483496
434,15,14.803205373552865,266.0495249567533
434,16,14.904956901061958,265.85983566825684
439,-1,10.495895774701248,254.98205128279662
439,14,10.507221501050529,255.02823825740842
439,15,10.459881581465607,254.98103497807034
439,16,10.55601803777103,254.80935246928834
445,-1,12.591433814305,260.644800636277
445,14,12.61051925167218,260.6914824781264
445,15,12.548142151960638,260.6460797071974
445,16,12.643505702832249,260.46350295417517
457,-1,14.880979235884821,266.0321454147847
457,14,14.898259314982242,266.06060032490154
457,15,14.84040627158832,266.0551889855668
457,16,14.932495903313692,265.85648767519433
515,-1,18.616299447313228,274.62756596122557
515,14,18.59349307023486,274.5640268106597
515,15,18.59822766251503,274.7177701583755
515,16,18.75426974616796,274.60528596797053
546,-1,18.75597450437593,274.9546460225111
546,14,18.730767371985028,274.88663340579564
546,15,18.74014763057299,275.04957567686847
546,16,18.89637130991383,274.9355534667884
552,-1,18.642194868105243,274.8093847761069
552,14,18.618144678084686,274.74309736927034
552,15,18.624932474580024,274.9023149942151
552,16,18.782436482700035,274.7895810345104
559,-1,13.067877296512076,263.337966804856
559,14,13.055116170921012,263.29421882164144
559,15,13.037193285290632,263.3876881337999
559,16,13.204782665906883,263.35887021387873
566,-1,18.76259695242809,275.09332568997456
566,14,18.738058912536506,275.0276461394868
566,15,18.745749679838248,275.1858111594942
566,16,18.903497838384443,275.07251136518175
571,-1,18.84143266493505,275.2338212878694
571,14,18.815991717575205,275.16638130608817
571,15,18.825470772739934,275.32843146073253
571,16,18.98312202542528,275.2134855624938
573,-1,18.856943026223398,275.2346418821147
573,14,18.83102226708298,275.16707335014434
573,15,18.84171312497865,275.32986134712405
573,16,18.99830646889034,275.2130122127985
646,-1,18.04592973889992,273.949408003435
646,14,18.030180062483897,273.8989773580635
646,15,18.024660765201908,274.03577970666134
646,16,18.166628431510084,273.8884841503539
662,-1,19.185774288732137,275.99279054363757
662,14,19.15636478378864,275.92164475459964
662,15,19.173138731994413,276.0915764072293
662,16,19.332692477901812,275.9743311609092
668,-1,19.20198788733615,276.01891380471204
668,14,19.17275620232605,275.9486847002138
668,15,19.18924202926627,276.11705330909894
668,16,19.348578370753795,275.9988591520856
756,-1,19.34556970172583,276.49093563382763
756,14,19.315010279373908,276.4191241660325
756,15,19.33488469062897,276.59048431995075
756,16,19.491156046477627,276.4727760273699
867,-1,19.421788916570417,276.7479601946552
867,14,19.391811361899883,276.676702071589
867,15,19.41226301733536,276.8480674662396
867,16,19.561819444549077,276.7260614250309
906,-1,16.422217700030203,271.7480802068924
906,14,16.402760624572746,271.6879650474609
906,15,16.403696065428843,271.8364124058574
906,16,16.54871814487146,271.7182547898225
921,-1,19.426181996325298,276.7900859768641
921,14,19.395694919391612,276.71700067044156
921,15,19.4179459913375,276.89123667890834
921,16,19.56435088908476,276.7720836758886
1027,-1,19.46579528406605,277.1604254829402
1027,14,19.43468806378315,277.0862659578881
1027,15,19.45860072801157,277.2631518593977
1027,16,19.603241798242813,277.14189830997066
1046,-1,18.282295039306184,275.55010866320254
1046,14,18.258355649331165,275.48333455200776
1046,15,18.265128488213495,275.6403443748135
1046,16,18.421847194256124,275.54004066315525
1121,-1,17.261161478035785,273.8952547436953
1121,14,17.236975373061266,273.82386399149675
1121,15,17.242554862181034,273.9836573660174
1121,16,17.40567242653493,273.90811010199513
1133,-1,19.29533650578031,277.1044125820725
1133,14,19.261237875116827,277.0189986403982
1133,15,19.290030525112403,277.21278992009127
1133,16,19.438299977471182,277.11215609546423
1191,-1,18.852822365193983,276.54135819067676
1191,14,18.832900515573378,276.482544009772
1191,15,18.838369726217405,276.6295916735632
1191,16,18.969484601453956,276.5068733459806
1194,-1,19.451907241562893,277.75645682341855
1194,14,19.423803951190358,277.68411094990626
1194,15,19.444049896149764,277.8576828657158
1194,16,19.57999329843948,277.73542162335525
1271,-1,19.48941888805434,278.0101384860552
1271,14,19.46026513041647,277.93263328721787
1271,15,19.48328945794513,278.11463836225863
1271,16,19.61633357203983,277.9991470781219
1479,-1,14.003271796193586,259.1039398028353
1479,14,14.023870037608342,259.04525476995155
1479,15,13.97171954432275,259.1785104148273
1479,16,14.016036288059379,259.10894348266174
1509,-1,15.591353871907671,258.5569114049743
1509,14,15.609310298685017,258.48531238328394
1509,15,15.572719683093155,258.6640189061237
1509,16,15.575747634521157,258.5158254583758
1513,-1,15.079763374153343,255.89685919331828
1513,14,15.105898417236446,255.84534871770634
1513,15,15.047391776801499,255.9622248694587
1513,16,15.074144451656034,255.90150947412917
1521,-1,15.064716730305417,255.33448328473793
1521,14,15.088352039526685,255.27792553752496
1521,15,15.039099556571495,255.41986509120565
1521,16,15.048484960880778,255.2997605290852
1536,-1,14.28939737897196,255.2968575988283
1536,14,14.312329654356407,255.25806893946623
1536,15,14.251110199797772,255.34173535418165
1536,16,14.31355273236883,255.31307123240396
1574,-1,13.614524404385973,249.39249961335182
1574,14,13.643401174873075,249.34998003817978
1574,15,13.577509299119162,249.47812747185034
1574,16,13.611409250975568,249.30366252315122
1579,-1,12.236378526082376,244.623206508289
1579,14,12.265659367159126,244.59630407161652
1579,15,12.194427428269599,244.70370711914782
1579,16,12.24580437744268,244.48997259893395
1585,-1,12.998776357787941,245.46666446126147
1585,14,13.022781756884422,245.43871875394353
1585,15,12.958316421064357,245.54687680010332
1585,16,13.024097991428917,245.33824217359629
1587,-1,13.089022743202776,246.57049258361712
1587,14,13.114640635222658,246.54915508132876
1587,15,13.043621738584203,246.6348466438326
1587,16,13.123097847699738,246.46333976679844
1626,-1,13.630933361197691,251.45510143924912
1626,14,13.6557836910461,251.4072996663385
1626,15,13.597509044810439,251.53567865152095
1626,16,13.632891260370846,251.40113424504813
1639,-1,14.345958863144594,252.0692843484591
1639,14,14.377405832995205,252.0425410256133
1639,15,14.306399635354172,252.12084787022783
1639,16,14.341365204114293,252.0201197881668
1643,-1,13.029604765305658,252.98801279431243
1643,14,13.060427059398492,252.9575962315062
1643,15,12.993281750365608,253.0792245794171
1643,16,13.016418886607449,252.83680229860192
1652,-1,14.526103063991611,255.2184106133653
1652,14,14.549156435838132,255.16899169122942
1652,15,14.499962790792573,255.31311525888339
1652,16,14.51326942584134,255.12925514057477
1658,-1,14.3179641996147,253.99964876675853
1658,14,14.348125828665946,253.953650560755
1658,15,14.283742248570645,254.07517693892515
1658,16,14.302196072174167,253.95359598235908
1671,-1,13.921213680433716,255.9039444813858
1671,14,13.948791498258847,255.86331132628683
1671,15,13.88467284744436,255.97222424447693
1671,16,13.922212394348211,255.85869566646258
1786,-1,15.722962789233087,271.4685861841164
1786,14,15.712200034853957,271.42250837908585
1786,15,15.693448973638358,271.5346392573149
1786,16,15.848988222275315,271.4505618070914
1805,-1,19.216621445503318,276.93693949617574
1805,14,19.18914934421494,276.86388605914993
1805,15,19.2103957857847,277.03952568409505
1805,16,19.337529168829906,276.9146155188494
1884,-1,19.31675177300453,277.19297637469265
1884,14,19.290838616179162,277.1304312664147
1884,15,19.309086978303597,277.28728209756633
1884,16,19.436205402182516,277.15491381151975
1991,-1,19.347680239749884,277.3406286548743
1991,14,19.322204512627234,277.27761583963525
1991,15,19.340853260551267,277.43894816653284
1991,16,19.46296299211293,277.2926000339633
2019,-1,14.235255729618855,268.0216077158337
2019,14,14.21888058640275,267.97801394344276
2019,15,14.215647536273929,268.09358605893146
2019,16,14.35349248502533,267.97679700715736
2094,-1,19.33295184956739,277.3530364023607
2094,14,19.301167783751467,277.28632382478645
2094,15,19.32941472516561,277.45610208129824
2094,16,19.462359161042546,277.30519182674897
2119,-1,10.711796666027817,257.5818102968717
2119,14,10.69214136329505,257.5475919456452
2119,15,10.69445482871388,257.62997845884485
2119,16,10.835941744355006,257.57101245663057
2213,-1,12.817802029389666,264.4890486234572
2213,14,12.800252833872966,264.46930115928285
2213,15,12.795835352964355,264.5297428487416
2213,16,12.947747097842765,264.44508053111105
2239,-1,19.37025674073832,277.61169319938904
2239,14,19.33679863406121,277.55992181886194
2239,15,19.369038350674273,277.70040250870807
2239,16,19.499579989800335,277.54902863927293
2271,-1,12.364759081132737,263.61131345421563
2271,14,12.348895285933164,263.59187163120913
2271,15,12.342593337758021,263.65381216366546
2271,16,12.488863680448933,263.5609026435921
2321,-1,10.649745680688648,257.3869318986451
2321,14,10.633256182606967,257.3627158336515
2321,15,10.631329898024656,257.4235501162515
2321,16,10.765329469803822,257.37188722924014
2398,-1,10.489027352009948,256.2541897939565
2398,14,10.469945446216366,256.223054352885
2398,15,10.476576474018023,256.3010877344666
2398,16,10.596897332362706,256.2353829405692
2701,-1,8.25973293977833,244.6944761946365
2701,14,8.244452068297635,244.67174994217345
2701,15,8.251703698077069,244.71672008724994
2701,16,8.340653188579871,244.71582657503615
2889,-1,12.324990249941138,263.2867496129323
2889,14,12.306602516379373,263.2613272918366
2889,15,12.305311857966384,263.3301014613091
2889,16,12.45140439890726,263.25658927417913
2958,-1,12.05427991740345,262.2901246398327
2958,14,12.035137463334316,262.265139183448
2958,15,12.036010904352661,262.33263720520006
2958,16,12.179444979071329,262.2607585571961
2993,-1,10.190504907617465,253.85828053116762
2993,14,10.170282996944392,253.82852160573967
2993,15,10.181879161274857,253.89021946864526
2993,16,10.291739023428397,253.87801051482728
3002,-1,7.760179029064197,240.63143191734082
3002,14,7.7416097397684025,240.59383525136502
3002,15,7.758928370181207,240.6557305887662
3002,16,7.833247728625199,240.7033294739927
3049,-1,11.212765053659972,258.75077355793337
3049,14,11.192915564559042,258.7273404861564
3049,15,11.198220747726959,258.78579015191326
3049,16,11.32985514644393,258.73743737123226
3105,-1,9.117239439627202,247.6530050811262
