Raw_Channel_ID,Platform_ID,obs_std,obs_mean
131,25,8.721612200272396,244.54375661657105
131,26,8.712080021880643,244.53041097616605
133,-1,10.403694347328528,249.1326945566447
133,25,10.39718529991075,249.14180445731117
133,26,10.414873617249011,249.11700897825978
135,-1,10.24724794932284,248.6327243329683
135,25,10.241615444019942,248.6390002768527
135,26,10.256929931371603,248.62191830847445
137,-1,9.648325500286765,246.36191055958292
137,25,9.650819400555067,246.36605969715396
137,26,9.644025848995888,246.35476650554952
139,-1,9.392715598800262,245.2503819911986
139,25,9.399069827113424,245.2551671251538
139,26,9.381759058852538,245.24214286801984
141,-1,9.866835778064734,247.45362455657633
141,25,9.865824701186552,247.4630557642839
141,26,9.868555387705598,247.43738574638746
143,-1,10.543732184899328,250.63131243458636
143,25,10.531687636176892,250.64483612349778
143,26,10.564398035150901,250.60802712223872
145,-1,9.800556910225932,249.48376419906586
145,25,9.786692769019846,249.49302897465697
145,26,9.824362183589985,249.46781195446144
147,-1,6.243908891438654,236.1068024864158
147,25,6.2589117726836125,236.09968273836986
147,26,6.217972808619235,236.11906138694007
149,-1,10.205670187916358,249.64682340121078
149,25,10.197496817532627,249.65789313948812
149,26,10.219699905627355,249.62776334185259
151,-1,10.784897364791094,252.06538713703387
151,25,10.770662532573168,252.084207426667
151,26,10.80928651714695,252.03298204952773
153,-1,10.703081043649087,253.44747511832583
153,25,10.681924446415128,253.46985329906903
153,26,10.739301986605877,253.40894399477003
155,-1,13.446725295052872,260.17642585611475
155,25,13.41432123692421,260.2092786181187
155,26,13.502149725059851,260.1198594244442
157,-1,13.60488630690257,260.9768444226937
157,25,13.5694977712579,261.01023015656875
157,26,13.665413130455873,260.9193603111967
159,-1,13.096089675072577,259.7058672761275
159,25,13.061942802067788,259.73613337033834
159,26,13.154513566496913,259.65375461205645
163,-1,13.331338771418029,260.2095728654148
163,25,13.296419572474836,260.2425660779894
163,26,13.391059499082516,260.15276460361724
167,-1,13.587918871163545,262.69527396898957
167,25,13.545840308783054,262.7331766035323
167,26,13.659820392779968,262.6300125828467
171,-1,14.932715767841447,265.4096066838884
171,25,14.886538027054604,265.45202958907805
171,26,15.011611730011678,265.3365622206134
175,-1,16.18625774698439,267.99002808488234
175,25,16.13913515874035,268.04179493148297
175,26,16.266688454763624,267.9008950679783
179,-1,17.250792853649305,270.6285052231255
179,25,17.20019076695825,270.68717622984076
179,26,17.337109203156867,270.5274845085808
183,-1,17.69838250496001,271.3241391527176
183,25,17.647664931363416,271.3851463730712
183,26,17.784879753374206,271.21909590669964
187,-1,17.813474312013092,271.84774949656054
187,25,17.762426958504125,271.9097494317418
187,26,17.90052436217987,271.7409969776523
190,-1,17.683204396031265,271.84363517407184
190,25,17.631725363083298,271.9054357498551
190,26,17.770988982777947,271.7372259154886
194,-1,17.558059698808247,271.79111099502103
194,25,17.50633482338257,271.85271556246425
194,26,17.646261393996433,271.6850392268557
197,-1,18.64238809582609,273.5180108138881
197,25,18.591783117763946,273.58673379598474
197,26,18.72860946459705,273.3996824410558
200,-1,18.45098367803441,273.24475539100337
200,25,18.400659185487925,273.31204355512915
200,26,18.536740914936548,273.1288975116016
211,-1,19.045454120899937,274.30958014766765
211,25,18.996554831667453,274.38204733545325
211,26,19.128713704359686,274.1848049392469
224,-1,19.34341472510976,274.875252048082
224,25,19.295004732546765,274.9498619493414
224,26,19.42581388008933,274.74678747998763
275,-1,19.677606842238163,275.69239458033877
275,25,19.632786615760565,275.76721775587464
275,26,19.75387684370453,275.5635627930503
279,-1,19.69230669261267,275.7887325256918
279,25,19.64738030421323,275.8635272917121
279,26,19.768759539400712,275.65994965437943
291,-1,19.788261313683435,276.04009135761567
291,25,19.744434742832055,276.11609070096864
291,26,19.862814836897808,275.9092344250304
311,-1,19.65409404285493,275.76714292030044
311,25,19.613290243596435,275.84371484788505
311,26,19.723456504242087,275.6353001026681
332,-1,19.775508237054876,276.17478883734236
332,25,19.734330526951346,276.25031522721594
332,26,19.845535163291395,276.04474624391906
342,-1,19.850639473695704,276.2970560588583
342,25,19.809790748482026,276.37262007759597
342,26,19.920105724935965,276.1669486754313
389,-1,19.840464153508705,276.4154742148947
389,25,19.803142422520466,276.488371623284
389,26,19.903935924086518,276.2899582454877
410,-1,19.47964336183736,276.26509997475426
410,25,19.443557945767978,276.3360428998123
410,26,19.541016350911352,276.142949267233
427,-1,19.70068820857589,276.57320984754745
427,25,19.669879710714365,276.64771142902345
427,26,19.752963940209064,276.44493178625646
464,-1,19.721798236970347,277.1173727365535
464,25,19.693294557540447,277.1893792234199
464,26,19.77016569189154,276.99339077063274
482,-1,19.58381751840419,276.9227136873008
482,25,19.557473735968596,276.99210970578446
482,26,19.628519102464296,276.80322646923076
501,-1,19.79281300616905,277.4870385598215
501,25,19.768782897624316,277.55951676617264
501,26,19.833499775489052,277.3622443794514
529,-1,19.364877769477527,276.74638892333707
529,25,19.342787037626803,276.81595388527614
529,26,19.4022707510178,276.62661081561737
710,-1,19.384145248686572,276.06837788192524
710,25,19.37510150979452,276.14231782796134
710,26,19.39993057773661,275.93328179332025
713,-1,19.3397500288157,275.73983974096427
713,25,19.33390920742277,275.8164601466514
713,26,19.349633867111372,275.5998461695514
742,-1,18.657448340927807,275.78992506912755
742,25,18.649609651382555,275.852503928025
742,26,18.671220428598353,275.67558690993167
882,-1,11.13239209721585,258.43401833615354
882,25,11.12548494962383,258.44849624591393
882,26,11.14495265209976,258.40756567204477
890,-1,9.119963275360648,249.36032074235715
890,25,9.120943674809512,249.37628759441878
890,26,9.1180995802985,249.33114762375055
937,-1,9.436974459758718,250.20699610787517
937,25,9.435502631337794,250.228092237003
937,26,9.43954137084727,250.1684512600328
995,-1,10.343182041679201,255.52739461811973
995,25,10.344860301584001,255.5508926216122
995,26,10.339977157523222,255.48446129306623
1008,-1,8.012700182682034,243.34596152629126
1008,25,8.017486115182507,243.3770852762682
1008,26,8.003635879717297,243.28909516051965
1022,-1,10.952386967893961,257.5198463600538
1022,25,10.952908931651697,257.53621659855366
1022,26,10.951370119488704,257.4899362116897
1058,-1,9.392306071523679,250.018266429657
1058,25,9.391673367329897,250.02775441362263
1058,26,9.393437311645817,250.00093088454014
